,level_0,movie,year,time,certificate,genre,rating,story,votes,cast,link,index,genres_bin,director,director_bin,cast_bin,words_bin,combined_features
3116,1752,Arasatchi,2004,,U,"['Action', 'Crime', 'Drama']",6.1,"['Siddharth', 'lives', 'a', 'middleclassed', 'lifestyle', 'in', 'India', 'along', 'with', 'his', 'dad,', 'retired', 'Justice', 'Shravan', 'Mathur,', 'mom,', 'Laxmi,', 'and', 'sister,', 'Shweta.', 'His', 'dad', 'has', 'been', 'assigned', 'the', 'task', 'to', 'investigate', 'the...', 'See', 'full', 'summary', '»']",47.0,"LaraDutta,Manivannan,N.Maharajan,Raghuvaran",https://www.imdb.com/title/tt1265633/,1752,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",N.Maharajan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Siddharth lives a middleclassed lifestyle in India along with his dad, retired Justice Shravan Mathur, mom, Laxmi, and sister, Shweta. His dad has been assigned the task to investigate the... See full summary » LaraDutta,Manivannan,N.Maharajan,Raghuvaran U Action Crime Drama 2004"
3117,1423,Devi Putrudu,2004,161 min,Not Rated,"['Action', 'Drama', 'Fantasy']",5.8,"['Archeologist', 'balaram', ""doesn't"", 'believe', 'in', 'God', 'and', 'tries', 'to', 'find', 'out', 'the', 'mystery', 'of', 'water', 'torque', 'in', 'sea', 'at', 'ancient', 'Dwaraka.', 'Balaram', 'believes', 'that', 'there', 'is', 'a', 'mystery', 'behind', ""that's"", 'a', 'strange', '...', 'See', 'full', 'summary', '»']",252.0,"AnjalaZaveri,KodiRamakrishna,Soundarya,VenkateshDaggubati",https://www.imdb.com/title/tt0239341/,1423,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",KodiRamakrishna,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Archeologist balaram doesn t believe in God and tries to find out the mystery of water torque in sea at ancient Dwaraka. Balaram believes that there is a mystery behind that s a strange ... See full summary » AnjalaZaveri,KodiRamakrishna,Soundarya,VenkateshDaggubati Not Rated Action Drama Fantasy 2004"
3118,1416,Dreams,2004,149 min,Not Rated,['Drama'],5.4,"['A', 'young', 'man', 'is', 'spoiled', 'to', 'the', 'hilt', 'by', 'his', 'father', 'due', 'to', 'which', 'he', 'leads', 'a', 'wayward', 'life.', 'At', 'one', 'point', 'in', 'time', 'he', 'finds', 'love', 'and', 'reforms,', 'hopefully', 'for', 'the', 'best.', 'But', 'destiny', 'has', 'other', 'plans', 'in', 'store.']",38.0,"Brahmanandam,ChandreyiGhosh,Dhanush,KasthuriRaja",https://www.imdb.com/title/tt1575537/,1416,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",KasthuriRaja,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A young man is spoiled to the hilt by his father due to which he leads a wayward life. At one point in time he finds love and reforms, hopefully for the best. But destiny has other plans in store. Brahmanandam,ChandreyiGhosh,Dhanush,KasthuriRaja Not Rated Drama 2004"
3119,1406,Yagnam,2004,144 min,U,['Action'],6.4,"['Seenu', '(Gopichand)', 'is', 'a', 'loyal', 'servant', 'and', 'a', 'righthand', 'of', 'faction', 'leader', 'Reddeppa', '(Devaraj).', 'He', 'and', 'Sailaja', '(Sameera', 'Benarjee)', 'daughter', 'of', 'Reddeppa', 'grew', 'together.', 'Nayudamma', '(Vijaya', '...', 'See', 'full', 'summary', '»']",94.0,"A.S.RaviKumarChowdary,Devaraj,SameeraBanerjee,TottempudiGopichand",https://www.imdb.com/title/tt1688092/,1406,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A.S.RaviKumarChowdary,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Seenu (Gopichand) is a loyal servant and a righthand of faction leader Reddeppa (Devaraj). He and Sailaja (Sameera Benarjee) daughter of Reddeppa grew together. Nayudamma (Vijaya ... See full summary » A.S.RaviKumarChowdary,Devaraj,SameeraBanerjee,TottempudiGopichand U Action 2004"
3120,4526,Sathruvvu,2004,,U,['Drama'],,"['Add', 'a', 'Plot']",,",Ali,NaveenVadde,NavnitRaviRana",https://www.imdb.com/title/tt1579873/,4526,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot ,Ali,NaveenVadde,NavnitRaviRana U Drama 2004"
3121,1331,Morning Raga,2004,110 min,U,"['Drama', 'Music']",6.8,"['A', 'violinist', 'and', 'a', 'vocal', 'singer,', 'their', 'children;', 'a', 'businessman,', 'his', 'wife', 'and', 'their', 'daughter', 'accidentally', 'meet', 'on', 'a', 'bridge', 'spanning', 'the', 'banks', 'of', 'the', 'Godavari', 'river', 'in', 'Andhra', 'Pradesh,', 'India.', '...', 'See', 'full', 'summary', '»']",295.0,"LilleteDubey,MaheshDattani,PrakashKovelamudi,ShabanaAzmi",https://www.imdb.com/title/tt0419974/,1331,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MaheshDattani,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A violinist and a vocal singer, their children; a businessman, his wife and their daughter accidentally meet on a bridge spanning the banks of the Godavari river in Andhra Pradesh, India. ... See full summary » LilleteDubey,MaheshDattani,PrakashKovelamudi,ShabanaAzmi U Drama Music 2004"
3122,280,Shankar Dada MBBS,2004,174 min,U,['Comedy'],7.4,"['A', 'doctor', 'treats', 'patients', 'with', 'humanity', '(not', 'with', 'medicines).']",1547.0,"Chiranjeevi,JayantParanji,MekaSrikanth,SonaliBendre",https://www.imdb.com/title/tt0408181/,280,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",JayantParanji,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A doctor treats patients with humanity (not with medicines). Chiranjeevi,JayantParanji,MekaSrikanth,SonaliBendre U Comedy 2004"
3123,1484,143,2004,143 min,U,"['Action', 'Romance', 'Thriller']",5.2,"['A', 'man', 'elopes', 'with', 'his', 'childhood', 'sweetheart,', 'but', 'soon', 'fate', 'separates', 'them.', 'The', 'woman', 'finds', 'herself', 'with', 'a', 'Communist', 'guerrilla', 'group', 'and', 'the', 'man', 'lands', 'up', 'at', 'the', 'house', 'of', 'a', 'journalist,', 'both', 'thinking', 'that', 'the', 'other', 'is', 'no', 'more.']",78.0,"Ali,PuriJagannadh,SairamShankar,Sameksha",https://www.imdb.com/title/tt0940641/,1484,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",PuriJagannadh,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A man elopes with his childhood sweetheart, but soon fate separates them. The woman finds herself with a Communist guerrilla group and the man lands up at the house of a journalist, both thinking that the other is no more. Ali,PuriJagannadh,SairamShankar,Sameksha U Action Romance Thriller 2004"
3124,3432,Enjoy,2004,,U,['Romance'],,"['I', 'am', 'ready', 'to', 'watch', 'videos']",,",Ali,Ananth,Khayyum",https://www.imdb.com/title/tt1579761/,3432,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","I am ready to watch videos ,Ali,Ananth,Khayyum U Romance 2004"
3125,1524,Hyderabad Blues 2,2004,,U,"['Drama', 'Comedy']",6.1,"['Six', 'years', 'after', 'they', 'got', 'married,', 'Ashwini', 'and', 'Varun', 'come', 'across', 'a', 'new', 'challenge', 'which', 'tests', 'the', 'integrity', 'of', 'their', 'marriage.']",229.0,"AnujGurwara,JyotiDogra,NageshKukunoor,TiscaChopra",https://www.imdb.com/title/tt0419828/,1524,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NageshKukunoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Six years after they got married, Ashwini and Varun come across a new challenge which tests the integrity of their marriage. AnujGurwara,JyotiDogra,NageshKukunoor,TiscaChopra U Drama Comedy 2004"
3126,4325,Nenu Saitham,2004,,U,['Drama'],,"['Satyam', '(', 'Madala', 'Ravi)', 'a', 'common', 'man', 'who', 'is', 'unemployed', 'fights', 'against', 'social', 'evils', 'and', 'vested', 'interests.', 'He', 'gets', 'the', 'job', 'of', 'a', 'security', 'guard', '(the', 'gunman)', 'to', 'the', 'minister', 'of', 'state.', 'The', 'film', '...', 'See', 'full', 'summary', '»']",,"DhavalaSatyam,GurleenChopra,MadalaRavi,MadhalaRangaRao",https://www.imdb.com/title/tt10457422/,4325,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",DhavalaSatyam,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Satyam ( Madala Ravi) a common man who is unemployed fights against social evils and vested interests. He gets the job of a security guard (the gunman) to the minister of state. The film ... See full summary » DhavalaSatyam,GurleenChopra,MadalaRavi,MadhalaRangaRao U Drama 2004"
3127,802,Pallakilo Pellikuthuru,2004,,U,['Romance'],5.3,"['Add', 'a', 'Plot']",23.0,"GiriBabu,K.RaghavendraRao,RajaGoutham,RaviBabu",https://www.imdb.com/title/tt1579850/,802,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",K.RaghavendraRao,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot GiriBabu,K.RaghavendraRao,RajaGoutham,RaviBabu U Romance 2004"
3128,773,Lakshmi Narasimha,2004,171 min,Not Rated,"['Action', 'Drama']",6.5,"['A', 'story', 'about', 'goodgonebad', 'cop.']",368.0,"AsinThottumkal,JayantParanji,K.Viswanath,PrakashRaj",https://www.imdb.com/title/tt0929613/,773,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",JayantParanji,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A story about goodgonebad cop. AsinThottumkal,JayantParanji,K.Viswanath,PrakashRaj Not Rated Action Drama 2004"
3129,1505,Monalisa,2004,145 min,Not Rated,['Romance'],3.0,"['Add', 'a', 'Plot']",18.0,"Brahmanandam,IndrajitLankesh,Sada,SammirDattani",https://www.imdb.com/title/tt1579812/,1505,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",IndrajitLankesh,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Brahmanandam,IndrajitLankesh,Sada,SammirDattani Not Rated Romance 2004"
3130,2470,Chanti,2004,,U,['Family'],3.3,"['A', 'decorated', 'military', 'man', 'Chanti', '(Ravi', 'Teja)', 'comes', 'back', 'to', 'home', 'only', 'to', 'find', 'that', 'his', 'father', 'was', 'dead.', 'Alone', 'with', 'his', 'blind', 'sister', 'he', 'tries', 'to', 'carry', 'on', 'with', 'his', 'life.', 'But', 'a', 'dishonest', 'local', '...', 'See', 'full', 'summary', '»']",58.0,"CharmyKaur,DaisyBopanna,RaviTeja,Sobhan",https://www.imdb.com/title/tt2387419/,2470,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sobhan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A decorated military man Chanti (Ravi Teja) comes back to home only to find that his father was dead. Alone with his blind sister he tries to carry on with his life. But a dishonest local ... See full summary » CharmyKaur,DaisyBopanna,RaviTeja,Sobhan U Family 2004"
3131,1345,Malliswari,2004,150 min,U,"['Comedy', 'Romance']",7.8,"['When', 'her', 'father', 'dies,', 'a', 'wealthy', 'heiress', 'is', 'sent', 'to', 'another', 'city', 'to', 'protect', 'her', 'from', 'people', 'who', 'try', 'to', 'harm', 'and', 'manipulate', 'her.', 'Living', 'under', 'an', 'assumed', 'identity,', 'she', 'meets', 'a', 'handsome', 'banker', 'and', 'falls', 'in', 'love', 'with', 'him.']",2873.0,"KatrinaKaif,SrinivasaRaoKota,VenkateshDaggubati,VijayK.Bhaskar",https://www.imdb.com/title/tt0928152/,1345,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",VijayK.Bhaskar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","When her father dies, a wealthy heiress is sent to another city to protect her from people who try to harm and manipulate her. Living under an assumed identity, she meets a handsome banker and falls in love with him. KatrinaKaif,SrinivasaRaoKota,VenkateshDaggubati,VijayK.Bhaskar U Comedy Romance 2004"
3132,3396,Jai Balaji,2004,102 min,Not Rated,['Drama'],,"['Jai', 'Balaji', 'is', 'a', '2006', 'Indian', 'telugu', 'movie', 'directed', 'and', 'produced', 'by', 'Allani', 'Sreedhar.', 'The', 'film', 'stars', 'Suman', 'and', 'Surekha', 'Vani.', 'The', 'film', 'had', 'musical', 'score', 'by', 'Lalith', 'Suresh.', 'Watch', 'the', 'full', 'movie', 'Jai', 'Balaji', 'online,', 'only', 'on', 'Eros', 'Now.']",,"AllaniSreedhar,DharmavarapuSubramanyam,M.S.Narayana,Suman",https://www.imdb.com/title/tt8737566/,3396,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",AllaniSreedhar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Jai Balaji is a 2006 Indian telugu movie directed and produced by Allani Sreedhar. The film stars Suman and Surekha Vani. The film had musical score by Lalith Suresh. Watch the full movie Jai Balaji online, only on Eros Now. AllaniSreedhar,DharmavarapuSubramanyam,M.S.Narayana,Suman Not Rated Drama 2004"
3133,879,Naa Autograph Sweet Memories,2004,148 min,U,"['Drama', 'Romance']",7.4,"['3', 'different', 'phases', 'of', ""Seenu's(Ravi"", 'Teja)', 'life,', 'from', 'his', 'first', 'love', 'in', 'childhood', 'to', 'his', 'successful', 'career', 'and', 'marriage.']",478.0,"BhoomikaChawla,GopalReddyS.,Gopika,Kaniha",https://www.imdb.com/title/tt0959328/,879,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GopalReddyS.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3 different phases of Seenu s(Ravi Teja) life, from his first love in childhood to his successful career and marriage. BhoomikaChawla,GopalReddyS.,Gopika,Kaniha U Drama Romance 2004"
3134,1694,Seenu Vasanthi Lakshmi,2004,,U,['Drama'],5.3,"['Add', 'a', 'Plot']",21.0,"Brahmanandam,EdaraSrinivas,RadhikaChaudhari,VajjaVenkataGiridhar",https://www.imdb.com/title/tt1311089/,1694,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",EdaraSrinivas,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot Brahmanandam,EdaraSrinivas,RadhikaChaudhari,VajjaVenkataGiridhar U Drama 2004"
3135,529,Anand,2004,180 min,U,"['Comedy', 'Drama', 'Romance']",7.9,"['A', 'rich', 'guy', 'falls', 'in', 'love', 'with', 'an', 'independent', 'and', 'strongminded', 'girl,', 'and', 'moves', 'into', 'her', 'simple', 'neighborhood', 'to', 'earn', 'her', 'love.']",1890.0,"AnujGurwara,KamalineeMukherjee,Raja,SekharKammula",https://www.imdb.com/title/tt0857300/,529,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",SekharKammula,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A rich guy falls in love with an independent and strongminded girl, and moves into her simple neighborhood to earn her love. AnujGurwara,KamalineeMukherjee,Raja,SekharKammula U Comedy Drama Romance 2004"
3136,1709,Swarabhishekam,2004,158 min,Not Rated,['Music'],6.6,"['Swarabhishekam', 'is', 'a', '2004', 'Indian', 'Telugu', 'film,', 'directed', 'by', 'K.', 'Viswanath', 'and', 'Produced', 'by', 'H.', 'Gopala', 'Krishna', 'Murthy.', 'The', 'film', 'stars', 'Srikanth,', 'Sivaji,', 'Laya,', 'Urvashi,', 'K.', 'Viswanath', 'and', '...', 'See', 'full', 'summary', '»']",41.0,"K.Viswanath,K.Viswanath,MekaSrikanth,Srikanth",https://www.imdb.com/title/tt0420230/,1709,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",K.Viswanath,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Swarabhishekam is a 2004 Indian Telugu film, directed by K. Viswanath and Produced by H. Gopala Krishna Murthy. The film stars Srikanth, Sivaji, Laya, Urvashi, K. Viswanath and ... See full summary » K.Viswanath,K.Viswanath,MekaSrikanth,Srikanth Not Rated Music 2004"
3137,3240,Mourya,2004,138 min,Not Rated,['Drama'],,"['A', 'college', 'student', 'who', 'only', 'wants', 'to', 'enjoy', 'life', 'meets', 'Soori,', 'a', 'moneylender', 'who', 'troubles', 'his', 'family', 'members', 'and', 'friends.', 'Unable', 'to', 'see', 'this,', 'the', 'student', 'decides', 'to', 'teach', 'Soori', 'a', 'lesson.']",,"Ramana,VenkateshPrasad",https://www.imdb.com/title/tt6536784/,3240,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Ramana,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A college student who only wants to enjoy life meets Soori, a moneylender who troubles his family members and friends. Unable to see this, the student decides to teach Soori a lesson. Ramana,VenkateshPrasad Not Rated Drama 2004"
3138,897,Adavi Ramudu,2004,152 min,U,"['Action', 'Romance']",4.0,"['A', 'poor', 'man', 'from', 'a', 'small', 'village', 'attends', 'an', 'urban', 'college', 'and', 'wins', 'the', 'heart', 'of', 'a', 'woman', 'from', 'a', 'wealthy', 'and', 'powerful', 'family.', 'Her', 'relatives', 'disapprove.', 'Eventually,', 'the', 'pair', 'flee', 'into', 'the', 'forest', 'and', 'are', 'pursued', 'by', 'her', 'angry', 'family.']",277.0,"AarthiAgarwal,GopalB.,Prabhas,RaviBabu",https://www.imdb.com/title/tt0416458/,897,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",GopalB.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A poor man from a small village attends an urban college and wins the heart of a woman from a wealthy and powerful family. Her relatives disapprove. Eventually, the pair flee into the forest and are pursued by her angry family. AarthiAgarwal,GopalB.,Prabhas,RaviBabu U Action Romance 2004"
